,cnt_age,cnt_home,duration,hh_id,part_age,hh_size,ID
504,9.0,0,5.0,Mo08HH31,3.0,4,31
505,9.0,0,5.0,Mo08HH31,3.0,4,31
506,41.0,1,3.0,Mo08HH31,3.0,4,31
507,9.0,0,5.0,Mo08HH31,3.0,4,31
508,73.0,0,3.0,Mo08HH31,3.0,4,31
509,58.0,0,3.0,Mo08HH31,3.0,4,31
510,9.0,0,5.0,Mo08HH31,3.0,4,31
511,9.0,0,5.0,Mo08HH31,3.0,4,31
512,9.0,0,5.0,Mo08HH31,3.0,4,31
513,9.0,0,5.0,Mo08HH31,3.0,4,31
514,12.0,1,3.0,Mo08HH31,3.0,4,31
515,12.0,0,5.0,Mo08HH31,3.0,4,31
516,26.0,1,3.0,Mo08HH31,3.0,4,31
517,9.0,0,5.0,Mo08HH31,3.0,4,31
518,75.0,0,3.0,Mo08HH31,3.0,4,31
519,9.0,0,5.0,Mo08HH31,3.0,4,31
520,41.0,1,3.0,Mo08HH31,3.0,4,31
521,9.0,0,5.0,Mo08HH31,3.0,4,31
522,74.0,0,3.0,Mo08HH31,3.0,4,31
523,9.0,0,5.0,Mo08HH31,3.0,4,31
524,9.0,0,5.0,Mo08HH31,3.0,4,31
525,5.0,0,5.0,Mo08HH32,4.0,4,32
526,35.0,0,5.0,Mo08HH32,4.0,4,32
527,47.0,0,4.0,Mo08HH33,6.0,3,33
528,7.0,0,3.0,Mo08HH33,6.0,3,33
529,37.0,0,3.0,Mo08HH33,6.0,3,33
530,7.0,0,4.0,Mo08HH33,6.0,3,33
531,6.0,0,4.0,Mo08HH33,6.0,3,33
532,3.0,0,5.0,Mo08HH34,3.0,3,34
533,3.0,0,5.0,Mo08HH34,3.0,3,34
534,3.0,0,5.0,Mo08HH34,3.0,3,34
535,3.0,0,5.0,Mo08HH34,3.0,3,34
536,3.0,0,5.0,Mo08HH34,3.0,3,34
537,3.0,0,5.0,Mo08HH34,3.0,3,34
538,40.0,1,5.0,Mo08HH34,3.0,3,34
539,3.0,0,5.0,Mo08HH34,3.0,3,34
540,3.0,0,5.0,Mo08HH34,3.0,3,34
541,3.0,0,5.0,Mo08HH34,3.0,3,34
542,3.0,0,5.0,Mo08HH34,3.0,3,34
543,3.0,0,5.0,Mo08HH34,3.0,3,34
544,3.0,0,5.0,Mo08HH34,3.0,3,34
545,3.0,0,5.0,Mo08HH34,3.0,3,34
546,14.0,1,4.0,Mo08HH34,3.0,3,34
547,58.0,0,5.0,Mo08HH34,3.0,3,34
548,40.0,0,5.0,Mo08HH34,3.0,3,34
549,3.0,0,5.0,Mo08HH34,3.0,3,34
550,3.0,0,5.0,Mo08HH34,3.0,3,34
551,33.0,1,4.0,Mo08HH35,1.0,4,35
552,61.0,1,3.0,Mo08HH35,1.0,4,35
553,29.0,1,5.0,Mo08HH35,1.0,4,35
554,55.0,1,5.0,Mo08HH35,1.0,4,35
555,1.0,0,4.0,Mo08HH35,1.0,4,35
556,68.0,1,2.0,Mo08HH35,1.0,4,35
557,22.0,1,3.0,Mo08HH35,1.0,4,35
558,1.0,0,4.0,Mo08HH35,1.0,4,35
559,1.0,0,4.0,Mo08HH35,1.0,4,35
560,37.0,0,4.0,Mo08HH35,1.0,4,35
561,35.0,0,4.0,Mo08HH35,1.0,4,35
562,29.0,1,3.0,Mo08HH35,1.0,4,35
563,9.0,0,5.0,Mo08HH36,10.0,4,36
564,23.0,0,4.0,Mo08HH36,10.0,4,36
565,8.0,0,4.0,Mo08HH36,10.0,4,36
566,69.0,0,1.0,Mo08HH36,10.0,4,36
567,47.0,0,4.0,Mo08HH36,10.0,4,36
568,9.0,0,5.0,Mo08HH36,10.0,4,36
569,42.0,0,4.0,Mo08HH36,10.0,4,36
570,44.0,1,3.0,Mo08HH36,10.0,4,36
571,10.0,0,2.0,Mo08HH36,10.0,4,36
572,9.0,0,4.0,Mo08HH36,10.0,4,36
573,8.0,0,3.0,Mo08HH36,10.0,4,36
574,9.0,0,4.0,Mo08HH36,10.0,4,36
575,67.0,1,2.0,Mo08HH36,10.0,4,36
576,37.0,1,3.0,Mo08HH36,10.0,4,36
577,7.0,1,4.0,Mo08HH36,10.0,4,36
578,9.0,0,5.0,Mo08HH36,10.0,4,36
579,10.0,0,2.0,Mo08HH36,10.0,4,36
580,2.0,0,1.0,Mo08HH36,10.0,4,36
581,37.0,0,4.0,Mo08HH37,14.0,6,37
582,27.0,1,1.0,Mo08HH37,14.0,6,37
583,12.0,0,5.0,Mo08HH37,14.0,6,37
584,12.0,0,5.0,Mo08HH37,14.0,6,37
585,12.0,0,5.0,Mo08HH37,14.0,6,37
586,12.0,0,5.0,Mo08HH37,14.0,6,37
587,87.0,1,2.0,Mo08HH37,14.0,6,37
588,12.0,0,5.0,Mo08HH37,14.0,6,37
589,12.0,0,5.0,Mo08HH37,14.0,6,37
590,48.0,1,5.0,Mo08HH37,14.0,6,37
591,12.0,0,5.0,Mo08HH37,14.0,6,37
592,12.0,0,5.0,Mo08HH37,14.0,6,37
593,55.0,1,5.0,Mo08HH37,14.0,6,37
594,12.0,0,5.0,Mo08HH37,14.0,6,37
595,12.0,0,5.0,Mo08HH37,14.0,6,37
596,12.0,0,5.0,Mo08HH37,14.0,6,37
597,12.0,0,5.0,Mo08HH37,14.0,6,37
598,57.0,0,1.0,Mo08HH37,14.0,6,37
599,12.0,0,5.0,Mo08HH37,14.0,6,37
600,12.0,0,5.0,Mo08HH37,14.0,6,37
601,62.0,0,5.0,Mo08HH37,14.0,6,37
602,12.0,0,5.0,Mo08HH37,14.0,6,37
603,57.0,0,5.0,Mo08HH37,14.0,6,37
604,57.0,0,4.0,Mo08HH37,14.0,6,37
605,12.0,0,5.0,Mo08HH37,14.0,6,37
606,57.0,0,1.0,Mo08HH37,14.0,6,37
607,9.0,0,5.0,Mo08HH38,9.0,3,38
608,9.0,0,4.0,Mo08HH38,9.0,3,38
609,9.0,0,4.0,Mo08HH38,9.0,3,38
610,52.0,0,3.0,Mo08HH38,9.0,3,38
611,40.0,1,5.0,Mo08HH38,9.0,3,38
612,9.0,0,4.0,Mo08HH38,9.0,3,38
613,40.0,0,3.0,Mo08HH38,9.0,3,38
614,47.0,0,3.0,Mo08HH38,9.0,3,38
615,43.0,1,5.0,Mo08HH38,9.0,3,38
616,9.0,0,4.0,Mo08HH38,9.0,3,38
617,9.0,0,4.0,Mo08HH38,9.0,3,38
618,9.0,0,4.0,Mo08HH38,9.0,3,38
619,9.0,0,4.0,Mo08HH38,9.0,3,38
620,9.0,0,4.0,Mo08HH38,9.0,3,38
621,16.0,0,2.0,Mo08HH38,9.0,3,38
622,9.0,0,4.0,Mo08HH38,9.0,3,38
623,64.0,0,2.0,Mo08HH38,9.0,3,38
624,13.0,0,5.0,Mo08HH39,13.0,3,39
625,47.0,0,2.0,Mo08HH39,13.0,3,39
626,13.0,0,5.0,Mo08HH39,13.0,3,39
627,98.0,1,3.0,Mo08HH39,13.0,3,39
628,14.0,0,4.0,Mo08HH39,13.0,3,39
629,53.0,0,4.0,Mo08HH39,13.0,3,39
630,14.0,0,5.0,Mo08HH39,13.0,3,39
631,13.0,0,5.0,Mo08HH39,13.0,3,39
632,13.0,0,5.0,Mo08HH39,13.0,3,39
633,13.0,0,5.0,Mo08HH39,13.0,3,39
634,13.0,0,5.0,Mo08HH39,13.0,3,39
635,13.0,0,5.0,Mo08HH39,13.0,3,39
636,13.0,0,5.0,Mo08HH39,13.0,3,39
637,13.0,0,5.0,Mo08HH39,13.0,3,39
638,13.0,0,5.0,Mo08HH39,13.0,3,39
639,13.0,0,5.0,Mo08HH39,13.0,3,39
640,13.0,0,5.0,Mo08HH39,13.0,3,39
641,13.0,0,5.0,Mo08HH39,13.0,3,39
642,78.0,1,4.0,Mo08HH39,13.0,3,39
643,13.0,0,4.0,Mo08HH39,13.0,3,39
644,47.0,0,4.0,Mo08HH39,13.0,3,39
645,13.0,0,5.0,Mo08HH39,13.0,3,39
646,13.0,0,4.0,Mo08HH39,13.0,3,39
647,48.0,1,5.0,Mo08HH39,13.0,3,39
648,37.0,0,4.0,Mo08HH39,13.0,3,39
649,57.0,0,4.0,Mo08HH39,13.0,3,39
650,47.0,0,3.0,Mo08HH39,13.0,3,39
651,13.0,0,5.0,Mo08HH39,13.0,3,39
652,14.0,0,5.0,Mo08HH39,13.0,3,39
653,49.0,0,3.0,Mo08HH39,13.0,3,39
654,13.0,0,5.0,Mo08HH39,13.0,3,39
655,14.0,0,5.0,Mo08HH39,13.0,3,39
656,14.0,0,5.0,Mo08HH39,13.0,3,39
657,44.0,1,5.0,Mo08HH39,13.0,3,39
658,14.0,0,5.0,Mo08HH39,13.0,3,39
659,47.0,0,3.0,Mo08HH39,13.0,3,39
660,5.0,0,2.0,Mo08HH40,9.0,4,40
661,22.0,1,4.0,Mo08HH40,9.0,4,40
662,39.0,1,3.0,Mo08HH40,9.0,4,40
663,42.0,1,3.0,Mo08HH40,9.0,4,40
664,8.0,0,2.0,Mo08HH40,9.0,4,40
665,47.0,0,1.0,Mo08HH40,9.0,4,40
666,35.0,0,3.0,Mo08HH40,9.0,4,40
667,41.0,0,1.0,Mo08HH40,9.0,4,40
668,58.0,0,4.0,Mo08HH40,9.0,4,40
669,12.0,1,4.0,Mo08HH40,9.0,4,40
670,8.0,0,2.0,Mo08HH40,9.0,4,40
671,82.0,0,2.0,Mo08HH40,9.0,4,40
672,83.0,0,2.0,Mo08HH40,9.0,4,40
673,8.0,0,2.0,Mo08HH40,9.0,4,40
674,12.0,1,3.0,Mo08HH40,9.0,4,40
675,29.0,0,3.0,Mo08HH40,9.0,4,40
676,8.0,0,5.0,Mo08HH40,9.0,4,40
677,29.0,0,1.0,Mo08HH40,9.0,4,40
678,40.0,0,1.0,Mo08HH40,9.0,4,40
679,41.0,0,1.0,Mo08HH40,9.0,4,40
680,13.0,1,4.0,Mo08HH40,9.0,4,40
681,8.0,0,2.0,Mo08HH40,9.0,4,40
682,42.0,0,5.0,Mo08HH41,10.0,4,41
683,62.0,0,4.0,Mo08HH41,10.0,4,41
684,52.0,0,5.0,Mo08HH41,10.0,4,41
685,49.0,1,5.0,Mo08HH41,10.0,4,41
686,10.0,0,4.0,Mo08HH41,10.0,4,41
687,11.0,0,5.0,Mo08HH41,10.0,4,41
688,10.0,0,4.0,Mo08HH41,10.0,4,41
689,10.0,0,4.0,Mo08HH41,10.0,4,41
690,11.0,0,5.0,Mo08HH41,10.0,4,41
691,11.0,0,5.0,Mo08HH41,10.0,4,41
692,11.0,0,5.0,Mo08HH41,10.0,4,41
693,11.0,0,5.0,Mo08HH41,10.0,4,41
694,9.0,0,4.0,Mo08HH41,10.0,4,41
695,10.0,0,5.0,Mo08HH41,10.0,4,41
696,11.0,0,5.0,Mo08HH41,10.0,4,41
697,54.0,1,5.0,Mo08HH41,10.0,4,41
698,11.0,0,5.0,Mo08HH41,10.0,4,41
699,11.0,0,5.0,Mo08HH41,10.0,4,41
700,3.0,0,4.0,Mo08HH41,10.0,4,41
701,11.0,0,5.0,Mo08HH41,10.0,4,41
702,11.0,0,5.0,Mo08HH41,10.0,4,41
703,20.0,1,5.0,Mo08HH41,10.0,4,41
704,32.0,0,3.0,Mo08HH41,10.0,4,41
705,10.0,0,4.0,Mo08HH41,10.0,4,41
706,11.0,0,5.0,Mo08HH41,10.0,4,41
707,11.0,0,5.0,Mo08HH41,10.0,4,41
708,10.0,0,4.0,Mo08HH41,10.0,4,41
709,11.0,0,5.0,Mo08HH41,10.0,4,41
710,10.0,0,4.0,Mo08HH41,10.0,4,41
711,11.0,0,5.0,Mo08HH41,10.0,4,41
712,11.0,0,5.0,Mo08HH41,10.0,4,41
713,11.0,0,5.0,Mo08HH41,10.0,4,41
714,10.0,0,4.0,Mo08HH41,10.0,4,41
715,10.0,0,4.0,Mo08HH41,10.0,4,41
716,52.0,0,5.0,Mo08HH41,10.0,4,41
717,11.0,0,5.0,Mo08HH41,10.0,4,41
718,10.0,0,4.0,Mo08HH41,10.0,4,41
719,11.0,0,5.0,Mo08HH41,10.0,4,41
720,11.0,0,5.0,Mo08HH41,10.0,4,41
721,10.0,0,4.0,Mo08HH41,10.0,4,41
722,47.0,0,4.0,Mo08HH41,10.0,4,41
723,10.0,0,5.0,Mo08HH41,10.0,4,41
724,32.0,0,5.0,Mo08HH41,10.0,4,41
725,11.0,0,5.0,Mo08HH41,10.0,4,41
726,52.0,0,4.0,Mo08HH41,10.0,4,41
727,16.0,0,5.0,Mo08HH42,16.0,4,42
728,50.0,0,5.0,Mo08HH42,16.0,4,42
729,16.0,0,5.0,Mo08HH42,16.0,4,42
731,16.0,0,5.0,Mo08HH42,16.0,4,42
732,45.0,0,5.0,Mo08HH42,16.0,4,42
733,35.0,0,3.0,Mo08HH42,16.0,4,42
734,19.0,0,4.0,Mo08HH42,16.0,4,42
736,44.0,0,5.0,Mo08HH42,16.0,4,42
737,17.0,0,5.0,Mo08HH42,16.0,4,42
738,17.0,0,5.0,Mo08HH42,16.0,4,42
739,16.0,0,5.0,Mo08HH42,16.0,4,42
740,16.0,0,3.0,Mo08HH42,16.0,4,42
741,9.0,1,5.0,Mo08HH42,16.0,4,42
742,16.0,0,5.0,Mo08HH42,16.0,4,42
743,16.0,0,4.0,Mo08HH42,16.0,4,42
744,16.0,0,5.0,Mo08HH42,16.0,4,42
745,16.0,0,5.0,Mo08HH42,16.0,4,42
746,20.0,0,4.0,Mo08HH42,16.0,4,42
747,16.0,0,4.0,Mo08HH42,16.0,4,42
748,16.0,0,5.0,Mo08HH42,16.0,4,42
749,47.0,1,4.0,Mo08HH42,16.0,4,42
750,15.0,0,5.0,Mo08HH42,16.0,4,42
751,42.0,0,4.0,Mo08HH42,16.0,4,42
752,19.0,0,3.0,Mo08HH42,16.0,4,42
753,18.0,0,5.0,Mo08HH42,16.0,4,42
754,16.0,0,5.0,Mo08HH42,16.0,4,42
757,42.0,1,5.0,Mo08HH42,16.0,4,42
758,55.0,0,1.0,Mo08HH43,9.0,3,43
759,47.0,1,5.0,Mo08HH43,9.0,3,43
760,10.0,0,1.0,Mo08HH43,9.0,3,43
761,81.0,0,4.0,Mo08HH43,9.0,3,43
762,79.0,0,4.0,Mo08HH43,9.0,3,43
763,46.0,1,2.0,Mo08HH43,9.0,3,43
764,27.0,0,1.0,Mo08HH43,9.0,3,43
765,27.0,0,1.0,Mo08HH43,9.0,3,43
766,43.0,1,5.0,Mo08HH43,9.0,3,43
767,17.0,0,5.0,Mo08HH44,16.0,4,44
768,17.0,0,5.0,Mo08HH44,16.0,4,44
769,17.0,0,2.0,Mo08HH44,16.0,4,44
770,17.0,0,5.0,Mo08HH44,16.0,4,44
771,45.0,0,4.0,Mo08HH44,16.0,4,44
772,16.0,0,5.0,Mo08HH44,16.0,4,44
773,17.0,0,5.0,Mo08HH44,16.0,4,44
774,16.0,0,5.0,Mo08HH44,16.0,4,44
775,17.0,0,5.0,Mo08HH44,16.0,4,44
776,17.0,0,5.0,Mo08HH44,16.0,4,44
777,16.0,0,5.0,Mo08HH44,16.0,4,44
778,15.0,0,3.0,Mo08HH44,16.0,4,44
779,57.0,0,4.0,Mo08HH44,16.0,4,44
780,17.0,0,5.0,Mo08HH44,16.0,4,44
781,17.0,0,2.0,Mo08HH44,16.0,4,44
782,58.0,1,5.0,Mo08HH44,16.0,4,44
783,23.0,0,3.0,Mo08HH44,16.0,4,44
784,19.0,0,3.0,Mo08HH44,16.0,4,44
785,16.0,0,5.0,Mo08HH44,16.0,4,44
786,16.0,0,5.0,Mo08HH44,16.0,4,44
787,11.0,1,5.0,Mo08HH44,16.0,4,44
788,15.0,0,3.0,Mo08HH44,16.0,4,44
789,17.0,0,5.0,Mo08HH44,16.0,4,44
790,15.0,0,3.0,Mo08HH44,16.0,4,44
791,17.0,0,5.0,Mo08HH44,16.0,4,44
792,17.0,0,2.0,Mo08HH44,16.0,4,44
793,17.0,0,5.0,Mo08HH44,16.0,4,44
794,19.0,0,5.0,Mo08HH44,16.0,4,44
795,17.0,0,3.0,Mo08HH44,16.0,4,44
796,22.0,0,3.0,Mo08HH44,16.0,4,44
797,18.0,0,2.0,Mo08HH44,16.0,4,44
798,17.0,0,3.0,Mo08HH44,16.0,4,44
799,18.0,0,2.0,Mo08HH44,16.0,4,44
800,17.0,0,3.0,Mo08HH44,16.0,4,44
801,15.0,0,3.0,Mo08HH44,16.0,4,44
802,17.0,0,5.0,Mo08HH44,16.0,4,44
803,16.0,0,5.0,Mo08HH44,16.0,4,44
804,16.0,0,5.0,Mo08HH44,16.0,4,44
805,17.0,0,5.0,Mo08HH44,16.0,4,44
806,43.0,1,5.0,Mo08HH44,16.0,4,44
807,15.0,0,3.0,Mo08HH44,16.0,4,44
808,17.0,0,5.0,Mo08HH44,16.0,4,44
809,15.0,0,3.0,Mo08HH44,16.0,4,44
810,45.0,0,4.0,Mo08HH44,16.0,4,44
811,17.0,0,5.0,Mo08HH44,16.0,4,44
812,12.0,0,1.0,Mo08HH45,13.0,4,45
813,13.0,0,3.0,Mo08HH45,13.0,4,45
814,11.0,0,1.0,Mo08HH45,13.0,4,45
815,13.0,0,5.0,Mo08HH45,13.0,4,45
816,13.0,0,3.0,Mo08HH45,13.0,4,45
817,80.0,0,4.0,Mo08HH45,13.0,4,45
818,13.0,0,5.0,Mo08HH45,13.0,4,45
819,12.0,0,5.0,Mo08HH45,13.0,4,45
820,13.0,0,4.0,Mo08HH45,13.0,4,45
821,13.0,0,5.0,Mo08HH45,13.0,4,45
822,45.0,0,4.0,Mo08HH45,13.0,4,45
823,12.0,0,4.0,Mo08HH45,13.0,4,45
824,45.0,0,3.0,Mo08HH45,13.0,4,45
825,13.0,0,5.0,Mo08HH45,13.0,4,45
826,13.0,0,5.0,Mo08HH45,13.0,4,45
827,13.0,0,5.0,Mo08HH45,13.0,4,45
828,13.0,0,4.0,Mo08HH45,13.0,4,45
829,13.0,0,5.0,Mo08HH45,13.0,4,45
830,13.0,0,5.0,Mo08HH45,13.0,4,45
831,13.0,0,5.0,Mo08HH45,13.0,4,45
832,13.0,0,4.0,Mo08HH45,13.0,4,45
833,13.0,0,5.0,Mo08HH45,13.0,4,45
834,13.0,0,5.0,Mo08HH45,13.0,4,45
835,13.0,0,4.0,Mo08HH45,13.0,4,45
836,13.0,0,5.0,Mo08HH45,13.0,4,45
837,13.0,0,4.0,Mo08HH46,14.0,4,46
838,45.0,0,1.0,Mo08HH46,14.0,4,46
839,67.0,0,1.0,Mo08HH46,14.0,4,46
840,13.0,0,4.0,Mo08HH46,14.0,4,46
841,11.0,1,3.0,Mo08HH46,14.0,4,46
842,52.0,0,2.0,Mo08HH46,14.0,4,46
843,14.0,0,4.0,Mo08HH46,14.0,4,46
844,45.0,1,1.0,Mo08HH46,14.0,4,46
845,14.0,0,2.0,Mo08HH46,14.0,4,46
846,14.0,0,4.0,Mo08HH46,14.0,4,46
847,45.0,1,2.0,Mo08HH46,14.0,4,46
848,12.0,0,3.0,Mo08HH46,14.0,4,46
849,14.0,0,3.0,Mo08HH46,14.0,4,46
850,14.0,0,3.0,Mo08HH46,14.0,4,46
851,13.0,0,3.0,Mo08HH46,14.0,4,46
852,13.0,0,4.0,Mo08HH46,14.0,4,46
853,13.0,0,4.0,Mo08HH46,14.0,4,46
854,14.0,0,4.0,Mo08HH46,14.0,4,46
855,62.0,0,2.0,Mo08HH46,14.0,4,46
856,13.0,0,2.0,Mo08HH46,14.0,4,46
857,14.0,0,2.0,Mo08HH46,14.0,4,46
858,13.0,0,4.0,Mo08HH46,14.0,4,46
859,52.0,0,4.0,Mo08HH46,14.0,4,46
860,62.0,0,1.0,Mo08HH46,14.0,4,46
861,14.0,0,4.0,Mo08HH46,14.0,4,46
862,13.0,0,4.0,Mo08HH46,14.0,4,46
863,14.0,0,4.0,Mo08HH46,14.0,4,46
864,45.0,0,3.0,Mo08HH46,14.0,4,46
865,55.0,0,2.0,Mo08HH46,14.0,4,46
866,13.0,0,3.0,Mo08HH46,14.0,4,46
867,16.0,0,4.0,Mo08HH47,15.0,4,47
868,16.0,0,1.0,Mo08HH47,15.0,4,47
869,48.0,1,4.0,Mo08HH47,15.0,4,47
870,16.0,0,2.0,Mo08HH47,15.0,4,47
871,16.0,0,5.0,Mo08HH47,15.0,4,47
872,15.0,0,5.0,Mo08HH47,15.0,4,47
873,15.0,1,4.0,Mo08HH47,15.0,4,47
874,15.0,0,3.0,Mo08HH47,15.0,4,47
875,15.0,0,3.0,Mo08HH47,15.0,4,47
876,17.0,0,3.0,Mo08HH47,15.0,4,47
877,15.0,0,3.0,Mo08HH47,15.0,4,47
878,16.0,0,5.0,Mo08HH47,15.0,4,47
879,37.0,0,3.0,Mo08HH47,15.0,4,47
880,15.0,0,4.0,Mo08HH47,15.0,4,47
881,15.0,0,3.0,Mo08HH47,15.0,4,47
882,47.0,0,3.0,Mo08HH47,15.0,4,47
883,14.0,0,2.0,Mo08HH47,15.0,4,47
884,35.0,0,3.0,Mo08HH48,15.0,3,48
885,45.0,0,4.0,Mo08HH48,15.0,3,48
886,52.0,0,3.0,Mo08HH48,15.0,3,48
887,15.0,0,5.0,Mo08HH48,15.0,3,48
888,15.0,0,5.0,Mo08HH48,15.0,3,48
889,15.0,0,5.0,Mo08HH48,15.0,3,48
890,50.0,0,4.0,Mo08HH48,15.0,3,48
891,15.0,0,5.0,Mo08HH48,15.0,3,48
892,15.0,0,5.0,Mo08HH48,15.0,3,48
893,15.0,0,5.0,Mo08HH48,15.0,3,48
894,50.0,1,5.0,Mo08HH48,15.0,3,48
895,15.0,0,5.0,Mo08HH48,15.0,3,48
896,15.0,0,5.0,Mo08HH48,15.0,3,48
897,21.0,0,3.0,Mo08HH48,15.0,3,48
898,14.0,0,3.0,Mo08HH48,15.0,3,48
899,16.0,0,5.0,Mo08HH48,15.0,3,48
900,15.0,0,5.0,Mo08HH48,15.0,3,48
901,15.0,0,5.0,Mo08HH48,15.0,3,48
902,14.0,0,4.0,Mo08HH48,15.0,3,48
903,14.0,0,4.0,Mo08HH48,15.0,3,48
904,15.0,0,5.0,Mo08HH48,15.0,3,48
905,15.0,0,5.0,Mo08HH48,15.0,3,48
906,47.0,1,5.0,Mo08HH48,15.0,3,48
907,15.0,0,4.0,Mo08HH48,15.0,3,48
908,15.0,0,5.0,Mo08HH48,15.0,3,48
909,15.0,0,5.0,Mo08HH48,15.0,3,48
910,16.0,0,5.0,Mo08HH48,15.0,3,48
911,15.0,1,5.0,Mo08HH49,14.0,6,49
912,15.0,1,5.0,Mo08HH49,14.0,6,49
913,15.0,0,5.0,Mo08HH49,14.0,6,49
914,15.0,0,5.0,Mo08HH49,14.0,6,49
915,14.0,1,5.0,Mo08HH49,14.0,6,49
916,15.0,1,5.0,Mo08HH49,14.0,6,49
917,15.0,1,1.0,Mo08HH49,14.0,6,49
918,14.0,1,5.0,Mo08HH49,14.0,6,49
919,14.0,0,4.0,Mo08HH50,11.0,4,50
920,12.0,0,4.0,Mo08HH50,11.0,4,50
921,11.0,0,4.0,Mo08HH50,11.0,4,50
922,11.0,0,4.0,Mo08HH50,11.0,4,50
923,12.0,0,4.0,Mo08HH50,11.0,4,50
924,11.0,0,4.0,Mo08HH50,11.0,4,50
925,13.0,0,4.0,Mo08HH50,11.0,4,50
926,13.0,0,4.0,Mo08HH50,11.0,4,50
927,13.0,0,4.0,Mo08HH50,11.0,4,50
928,11.0,0,4.0,Mo08HH50,11.0,4,50
929,13.0,0,4.0,Mo08HH50,11.0,4,50
930,12.0,0,4.0,Mo08HH50,11.0,4,50
931,41.0,0,5.0,Mo08HH50,11.0,4,50
932,14.0,0,4.0,Mo08HH50,11.0,4,50
933,13.0,0,4.0,Mo08HH50,11.0,4,50
934,39.0,0,4.0,Mo08HH50,11.0,4,50
935,11.0,0,4.0,Mo08HH50,11.0,4,50
936,51.0,0,4.0,Mo08HH50,11.0,4,50
937,13.0,0,4.0,Mo08HH50,11.0,4,50
938,11.0,0,4.0,Mo08HH50,11.0,4,50
939,50.0,0,3.0,Mo08HH50,11.0,4,50
940,36.0,0,4.0,Mo08HH50,11.0,4,50
941,14.0,0,4.0,Mo08HH50,11.0,4,50
942,11.0,0,4.0,Mo08HH50,11.0,4,50
943,14.0,0,4.0,Mo08HH50,11.0,4,50
944,14.0,0,4.0,Mo08HH50,11.0,4,50
945,72.0,0,5.0,Mo08HH50,11.0,4,50
946,11.0,0,4.0,Mo08HH50,11.0,4,50
947,13.0,0,4.0,Mo08HH50,11.0,4,50
948,14.0,0,4.0,Mo08HH50,11.0,4,50
949,11.0,0,4.0,Mo08HH50,11.0,4,50
950,13.0,0,4.0,Mo08HH50,11.0,4,50
951,11.0,0,4.0,Mo08HH50,11.0,4,50
952,45.0,1,5.0,Mo08HH50,11.0,4,50
953,11.0,0,4.0,Mo08HH50,11.0,4,50
954,13.0,0,4.0,Mo08HH50,11.0,4,50
955,11.0,0,4.0,Mo08HH50,11.0,4,50
957,12.0,0,4.0,Mo08HH50,11.0,4,50
958,11.0,0,4.0,Mo08HH50,11.0,4,50
959,11.0,0,4.0,Mo08HH50,11.0,4,50
960,13.0,0,4.0,Mo08HH50,11.0,4,50
961,15.0,0,4.0,Mo08HH50,11.0,4,50
962,11.0,0,4.0,Mo08HH50,11.0,4,50
963,11.0,0,4.0,Mo08HH50,11.0,4,50
964,27.0,0,3.0,Mo08HH51,9.0,4,51
965,9.0,0,4.0,Mo08HH51,9.0,4,51
966,47.0,0,4.0,Mo08HH52,16.0,3,52
967,47.0,1,4.0,Mo08HH52,16.0,3,52
968,16.0,0,5.0,Mo08HH52,16.0,3,52
969,17.0,0,5.0,Mo08HH52,16.0,3,52
970,15.0,0,5.0,Mo08HH52,16.0,3,52
971,17.0,0,4.0,Mo08HH52,16.0,3,52
972,16.0,0,5.0,Mo08HH52,16.0,3,52
973,16.0,0,5.0,Mo08HH52,16.0,3,52
974,17.0,0,5.0,Mo08HH52,16.0,3,52
975,47.0,0,4.0,Mo08HH52,16.0,3,52
976,17.0,0,5.0,Mo08HH52,16.0,3,52
977,16.0,0,5.0,Mo08HH52,16.0,3,52
978,19.0,0,2.0,Mo08HH52,16.0,3,52
979,16.0,0,5.0,Mo08HH52,16.0,3,52
980,19.0,0,1.0,Mo08HH52,16.0,3,52
981,32.0,0,4.0,Mo08HH52,16.0,3,52
982,16.0,0,5.0,Mo08HH52,16.0,3,52
983,16.0,0,5.0,Mo08HH52,16.0,3,52
984,16.0,0,5.0,Mo08HH52,16.0,3,52
985,17.0,0,5.0,Mo08HH52,16.0,3,52
986,47.0,0,4.0,Mo08HH52,16.0,3,52
987,16.0,0,4.0,Mo08HH52,16.0,3,52
988,16.0,0,5.0,Mo08HH52,16.0,3,52
989,16.0,0,2.0,Mo08HH52,16.0,3,52
990,42.0,0,1.0,Mo08HH52,16.0,3,52
991,16.0,0,5.0,Mo08HH52,16.0,3,52
992,17.0,0,5.0,Mo08HH52,16.0,3,52
993,17.0,0,5.0,Mo08HH52,16.0,3,52
994,16.0,0,5.0,Mo08HH52,16.0,3,52
995,16.0,0,5.0,Mo08HH52,16.0,3,52
996,16.0,0,5.0,Mo08HH52,16.0,3,52
997,18.0,0,2.0,Mo08HH52,16.0,3,52
998,27.0,0,1.0,Mo08HH52,16.0,3,52
999,17.0,0,5.0,Mo08HH52,16.0,3,52
1000,19.0,0,1.0,Mo08HH52,16.0,3,52
1001,47.0,1,5.0,Mo08HH52,16.0,3,52
1002,47.0,0,4.0,Mo08HH52,16.0,3,52
1003,47.0,0,4.0,Mo08HH52,16.0,3,52
1004,16.0,0,5.0,Mo08HH52,16.0,3,52
1005,36.0,1,5.0,Mo08HH53,9.0,5,53
1006,10.0,0,5.0,Mo08HH53,9.0,5,53
